,station_name,lat,lng,district
350,潮寮活動中心,22.56595,120.42867,HC8H+9FM 台灣高雄市大寮區
351,南河,22.97769,120.54453,XGHV+3RC 台灣高雄市杉林區
352,杉林里,22.99867,120.54988,XGXX+FX6 台灣高雄市杉林區
353,杉林角,22.99904,120.55785,XHX5+J49 台灣高雄市杉林區
354,內灣,23.0068,120.56979,2H49+PW7 台灣高雄市杉林區
355,白水泉,23.01704,120.5547,2H83+RV8 台灣高雄市杉林區
356,木梓國小,23.01948,120.54632,2G9W+QGW 台灣高雄市杉林區
357,木梓,23.02108,120.54394,2GCV+CHP 台灣高雄市杉林區
358,潮寮國中,22.56427,120.4251,HC7G+P25 台灣高雄市大寮區
359,六龜農會(光復路),22.99545,120.63514,XJWP+53J 台灣高雄市六龜區
360,六龜戲院前,22.99528,120.6377,XJWQ+438 台灣高雄市六龜區
361,潮寮,22.5626,120.42855,HC7H+2CV 台灣高雄市大寮區
362,興瓏,23.00512,120.64851,2J4X+2CR 台灣高雄市六龜區
363,育幼院,23.00599,120.65601,2M44+9CR 台灣高雄市六龜區
364,舊潭,23.01248,120.66546,2M68+X5W 台灣高雄市六龜區
365,北舊潭,23.01569,120.66545,2M88+75G 台灣高雄市六龜區
366,獅額頭,23.02234,120.66417,2MC7+WMM 台灣高雄市六龜區
367,新發,23.02837,120.66338,2MH7+89R 台灣高雄市六龜區
368,新發國小,23.03169,120.66374,2MJ7+MFH 台灣高雄市六龜區
369,灰窯(六龜),23.03528,120.66524,2MP8+439 台灣高雄市六龜區
370,頂新發,23.04314,120.66776,2MV9+742 台灣高雄市六龜區
371,水冬瓜,23.05253,120.66756,3M39+227 台灣高雄市六龜區
372,會結,22.55439,120.42323,HC3F+Q75 台灣高雄市大寮區
373,番仔埔,23.05966,120.6694,3M59+VQ6 台灣高雄市六龜區
374,下崁,23.06961,120.67281,3M9F+R4V 台灣高雄市六龜區
375,荖濃,23.07201,120.67303,3MCF+R62 台灣高雄市六龜區
376,荖濃國小,23.07311,120.673,3MFF+66R 台灣高雄市六龜區
377,下長份,23.07767,120.67556,3MHG+367 台灣高雄市六龜區
378,長份,23.07942,120.67674,3MHG+QM9 台灣高雄市六龜區
379,頂濃路口,23.08309,120.679,3MMH+6HQ 台灣高雄市六龜區
380,外埔,23.08499,120.67944,3MMH+XQW 台灣高雄市六龜區
381,頂荖濃,23.08639,120.6799,3MPH+HX2 台灣高雄市六龜區
382,大圳,23.08999,120.68288,3MQM+X5R 台灣高雄市六龜區
383,昭明變電所站,22.54832,120.41156,GCX6+8JF 台灣高雄市大寮區
384,建山路口,23.09624,120.6826,3MWM+F2X 台灣高雄市桃源區
385,大埔路口,23.10101,120.68341,4M2M+C93 台灣高雄市桃源區
386,妙通寺,23.10003,120.68594,4M2P+298 台灣高雄市桃源區
387,羨仔腳,23.10531,120.69352,4M4V+4CC 台灣高雄市桃源區
388,寶來,23.10829,120.69942,4M5X+8Q7 台灣高雄市六龜區
389,露營區,23.0503,120.67516,3M2G+437 台灣高雄市六龜區
390,寶來國中,23.11059,120.70299,4P63+65Q 台灣高雄市六龜區
391,囉囉埔,23.11143,120.71228,4P66+HWC 台灣高雄市六龜區
392,檢查哨,23.12001,120.70992,4PC5+2X3 台灣高雄市桃源區
393,長老教會,23.13058,120.71922,4PJ9+6MQ 台灣高雄市桃源區
394,高中二村,23.13412,120.72309,4PMF+J6W 台灣高雄市桃源區
395,大肚關,23.13857,120.7391,4PQQ+CJH 台灣高雄市桃源區
396,舊社,23.14367,120.74806,4PVX+F67 台灣高雄市桃源區
397,深溝,23.15278,120.75889,5Q35+4H6 台灣高雄市桃源區
398,桃源區公所(衛生所),23.1589,120.76401,5Q57+HJ6 台灣高雄市桃源區
399,桃源,23.15948,120.76572,5Q58+Q7X 台灣高雄市桃源區
400,義仁路,22.54646,120.41004,GCW6+H2M 台灣高雄市大寮區
401,六龜農會(太平路),22.99561,120.63505,XJWP+62V 台灣高雄市六龜區
402,美濃站,22.90168,120.5416,WG2R+MJH 台灣高雄市美濃區
403,美濃區公所(衛生所),22.89519,120.54252,VGWV+32C 台灣高雄市美濃區
404,水廠(中壇),22.88929,120.5369,VGQP+PQ6 台灣高雄市美濃區
405,中壇,22.88715,120.53455,VGPM+VR3 台灣高雄市美濃區
406,中美旅社,22.88641,120.53265,VGPM+H36 台灣高雄市美濃區
407,中壇廟,22.8866,120.52947,VGPH+JQX 台灣高雄市美濃區
408,昭明派出所,22.54471,120.40628,GCV4+VGJ 台灣高雄市大寮區
409,中壇橋,22.88661,120.52601,VGPG+JCR 台灣高雄市美濃區
410,旗美商工,22.88627,120.51955,VGP9+GR3 台灣高雄市美濃區
411,崙仔頂,22.88545,120.50907,VGP5+5JG 台灣高雄市美濃區
412,旗山紙廠,22.88478,120.50288,VGM3+W56 台灣高雄市旗山區
413,一號橋(中壇),22.88355,120.49731,VFMW+CW7 台灣高雄市旗山區
414,橋頭地方法院(2),22.7373,120.3042,P8P3+WMG 台灣高雄市橋頭區
415,金鴻山金寶塔,22.7169,120.39103,P98R+QC2 台灣高雄市仁武區
416,灣仔內,22.64879,120.3149,J8X7+GX6 台灣高雄市三民區
417,三民公園(博愛路口),22.64535,120.30394,J8W3+4HW 台灣高雄市三民區
418,明德橋,23.20228,120.79626,6Q2W+WG6 台灣高雄市桃源區
419,圓通寺,22.54175,120.40434,GCR3+PP4 台灣高雄市大寮區
420,中山大學行政大樓,22.625,120.26591,J7F8+X9V 台灣高雄市鼓山區
421,土庫三路(清豐路口),22.7392,120.32829,P8QH+M8F 台灣高雄市楠梓區
422,東六新經路口,22.72457,120.30842,P8F5+R9F 台灣高雄市楠梓區
423,中正高中,22.626,120.33798,J8GQ+C55 台灣高雄市苓雅區
424,紐約57街,22.6632,120.28843,M77Q+79M 台灣高雄市鼓山區
425,中興北路,22.69534,120.43305,MCWM+46M 台灣高雄市大樹區
426,中洲二路口,22.58289,120.29077,H7MR+582 台灣高雄市前鎮區
427,高師大燕巢校區(歸燕食巢),22.787,120.40476,QCP3+RW2 台灣高雄市燕巢區
428,天鳳宮,22.58196,120.29144,H7JR+QHP 台灣高雄市前鎮區
429,變電所(十全),22.64615,120.29346,J7WV+F98 台灣高雄市三民區
430,港後路口,22.56713,120.33215,H88J+VV2 台灣高雄市小港區
431,三陽造船廠,22.57986,120.29315,H7HV+W7R 台灣高雄市前鎮區
432,昭明,22.53971,120.40366,GCQ3+VFM 台灣高雄市大寮區
433,佛公,22.57524,120.32534,H8GG+34W 台灣高雄市前鎮區
434,湖底橋(杉林),22.98129,120.55347,XHJ3+G99 台灣高雄市杉林區
435,隘丁寮,22.98286,120.55574,XHM4+47X 台灣高雄市杉林區
436,球場路口,22.65506,120.33652,M84P+2JC 台灣高雄市鳥松區
437,中正路(通安路口),22.73127,120.25432,P7J3+GP4 台灣高雄市梓官區
438,中洲國小,22.57807,120.29454,H7HV+6RF 台灣高雄市前鎮區
439,哨船街,22.62258,120.26941,J7F9+2QM 台灣高雄市鼓山區
440,甲仙站,23.08258,120.58781,3HMQ+24M 台灣高雄市甲仙區
441,濟公廟,23.08245,120.60016,3JJ2+X3F 台灣高雄市甲仙區
442,鳳林一路,22.5364,120.40166,GCP2+HM7 台灣高雄市大寮區
443,咖啡村,23.07526,120.61118,3JG6+4F3 台灣高雄市甲仙區
444,鹽桑坑,23.07787,120.6211,3JHC+4CX 台灣高雄市甲仙區
445,白雲橋,23.0631,120.6216,3J7C+6JQ 台灣高雄市甲仙區
446,上直瀨,23.07052,120.6465,3JCW+6H5 台灣高雄市六龜區
447,下直瀨,23.07051,120.65351,3MC3+6C2 台灣高雄市六龜區
448,上智橋,23.07138,120.66018,3MC6+H33 台灣高雄市六龜區
449,高中里,23.12971,120.71783,4PH9+V4P 台灣高雄市桃源區
450,哨船頭,22.61975,120.26926,J799+VPR 台灣高雄市鼓山區
451,仁武高中,22.70147,120.35454,P923+HRM 台灣高雄市仁武區
452,大順路口(建工路),22.64915,120.32278,J8XF+M42 台灣高雄市三民區
453,林內橋,22.53411,120.4009,GCM2+J9R 台灣高雄市林園區
454,漁故鄉(蚵仔寮漁港),22.7275,120.25761,P7G5+X2X 台灣高雄市梓官區
455,水安里,22.66266,120.41093,MC76+397 台灣高雄市大樹區
456,水寮,22.66551,120.40958,MC85+6R4 台灣高雄市大樹區
457,博愛職訓中心,22.64661,120.28939,J7WQ+JQR 台灣高雄市三民區
458,營口路,22.5698,120.37089,H99C+W9C 台灣高雄市小港區
459,海洋探索館(旗津漁港停車場),22.58942,120.28751,H7QQ+Q26 台灣高雄市前鎮區
460,岡山農工(嘉新西路),22.80221,120.29303,R72V+V6J 台灣高雄市岡山區
461,中興里活動中心,22.57437,120.29736,H7FW+PWX 台灣高雄市前鎮區
462,苗圃,22.88916,120.6241,VJQF+MJ9 台灣高雄市六龜區
463,水寮中山路,22.66705,120.40911,MC85+RJH 台灣高雄市大樹區
464,經六路,22.72178,120.30035,P8C2+P49 台灣高雄市楠梓區
465,林內,22.53177,120.39957,G9JX+PR4 台灣高雄市林園區
466,高師大燕巢校區(致理大樓),22.78906,120.40597,QCQ4+J9H 台灣高雄市燕巢區
467,和平里,23.0386,120.66605,2MQ8+CCV 台灣高雄市六龜區
468,朝天宮(旗文路),22.90433,120.47923,WF3H+PMQ 台灣高雄市旗山區
469,嶺頂,22.90826,120.47456,WF5F+8R3 台灣高雄市內門區
470,石溝,22.91133,120.46624,WF68+GFQ 台灣高雄市內門區
471,二層橋,22.91712,120.46231,WF86+RWV 台灣高雄市內門區
472,農會(內門),22.91737,120.45692,WF84+WQV 台灣高雄市內門區
473,觀音亭,22.91833,120.45387,WF93+8GQ 台灣高雄市內門區
474,中埔,22.92002,120.45116,WFC2+2F3 台灣高雄市內門區
475,內門國中,22.92253,120.45337,WFF3+289 台灣高雄市內門區
476,中厝,22.52949,120.39886,G9HX+QGX 台灣高雄市林園區
477,中埔頭,22.92349,120.45396,WFF3+9HW 台灣高雄市內門區
478,菜公坑,22.92736,120.45675,WFG4+WMX 台灣高雄市內門區
479,內埔橋,22.93178,120.4596,WFJ5+PR9 台灣高雄市內門區
480,十三甲,22.93676,120.46151,WFP6+PJ2 台灣高雄市內門區
481,內門國小,22.93957,120.46144,WFQ6+RHG 台灣高雄市內門區
482,內門區公所,22.94165,120.46234,WFR6+MW4 台灣高雄市內門區
483,內門,22.94509,120.4637,WFW7+2FP 台灣高雄市內門區
484,內湖,22.9616,120.47184,XF6C+JPW 台灣高雄市內門區
485,蘇遠埔,22.96688,120.46814,XF89+Q72 台灣高雄市內門區
486,潭頭,22.52636,120.39718,G9GW+GVV 台灣高雄市林園區
487,木柵,22.97558,120.46876,XFG9+6GJ 台灣高雄市內門區
488,頂寮橋,22.98219,120.46961,XFJ9+VRH 台灣高雄市內門區
489,椰樹橋,22.98934,120.46886,XFQ9+PGQ 台灣高雄市內門區
490,內興里,22.99359,120.46728,XFV8+CWJ 台灣高雄市內門區
491,分水嶺,23.00086,120.46835,2F29+88X 台灣高雄市內門區
492,茄冬橋,23.00517,120.46871,2F49+3F8 台灣台南市南化區
493,金馬寮,23.00834,120.4701,2F5C+82Q 台灣台南市南化區
494,北頭,23.01571,120.47259,2F8F+72P 台灣台南市南化區
495,大坪,23.02171,120.47395,2FCF+MHP 台灣台南市南化區
496,西部,23.03267,120.47517,2FMG+337 台灣台南市南化區
497,新金潭,22.52394,120.39689,G9FW+HQC 台灣高雄市林園區
498,界址,23.03713,120.47736,2FPG+VW5 台灣台南市南化區
499,南化派出所,23.04245,120.47704,2FRG+XRM 台灣台南市南化區
500,南化(加油站),23.04353,120.47855,2FVH+CC7 台灣台南市南化區
501,孔宅,22.57957,120.37128,H9HC+RGC 台灣高雄市小港區
502,溝坪路口,22.92304,120.4977,WFFX+638 台灣高雄市旗山區
503,舊圓潭,22.92461,120.49435,WFFV+RPX 台灣高雄市旗山區
504,西圓潭,22.92739,120.49278,WFGV+X42 台灣高雄市旗山區
505,大埔尾,22.93154,120.49327,WFJV+J86 台灣高雄市旗山區
506,大埔,22.93879,120.49215,WFQR+GV6 台灣高雄市內門區
507,紅土崎,22.94435,120.49179,WFVR+PPV 台灣高雄市內門區
508,介壽路,22.52028,120.396,G9CW+4C6 台灣高雄市林園區
509,太祖廟,22.94837,120.49143,WFXR+8HV 台灣高雄市內門區
510,萊仔坑,22.95522,120.49371,XF4V+3FP 台灣高雄市內門區
511,埔頂,22.95972,120.49548,XF5W+V5Q 台灣高雄市內門區
512,龍山路口,22.96571,120.49776,XF8X+74J 台灣高雄市內門區
513,寶林,22.96769,120.49771,XF9X+33G 台灣高雄市內門區
514,寶山公園,22.97204,120.49762,XFCX+R29 台灣高雄市內門區
515,市仔尾寮,22.97558,120.49758,XFGX+62P 台灣高雄市內門區
516,田螺窟,22.97821,120.49787,XFHX+74Q 台灣高雄市內門區
517,頂庄,22.9823,120.50043,XGJ2+W57 台灣高雄市內門區
518,永興社區,22.98558,120.50172,XGP2+6MQ 台灣高雄市內門區
519,清水岩路口,22.51722,120.39544,G98W+V5P 台灣高雄市林園區
520,藤坑口,22.9885,120.50224,XGQ2+CV5 台灣高雄市內門區
521,南溝坪,22.9905,120.50168,XGR2+5MV 台灣高雄市內門區
522,興天宮,22.99273,120.50069,XGV2+37W 台灣高雄市內門區
523,溝坪,22.99418,120.5009,XGV2+M9C 台灣高雄市內門區
524,頭社,22.99921,120.50276,XGX3+M4J 台灣高雄市內門區
525,頂頭社,23.00135,120.50338,2G23+G9R 台灣高雄市內門區
526,竹圍,23.00332,120.50797,2G35+85H 台灣高雄市內門區
527,金竹國小,23.00896,120.51373,2G57+HFQ 台灣高雄市內門區
528,金瓜寮,23.01285,120.51993,2G79+4XV 台灣高雄市內門區
529,竹峰寺,23.01384,120.5239,2G7F+GHJ 台灣高雄市內門區
530,峰山里,22.87622,120.35341,V9G3+F9M 台灣高雄市阿蓮區
531,埤子尾(中山路),22.85988,120.3243,V85F+XP3 台灣高雄市阿蓮區
532,土庫(阿蓮),22.8426,120.32061,R8VC+26X 台灣高雄市阿蓮區
533,北文街口,22.64084,120.36916,J9R9+8MM 台灣高雄市鳳山區
534,德松路口,22.76395,120.30755,Q875+H2F 台灣高雄市橋頭區
535,林園站,22.50193,120.38784,G92Q+Q4G 台灣高雄市林園區
536,捷運青埔站(成功南路),22.74369,120.31686,P8V8+FPH 台灣高雄市橋頭區
537,水管路口(高楠公路),22.70441,120.32397,P83F+QH9 台灣高雄市仁武區
538,員工服務中心,22.72385,120.30656,P8F4+GJM 台灣高雄市楠梓區
539,木業公司(梓官),22.74432,120.25703,P7V4+PRC 台灣高雄市梓官區
540,大遼里,22.77693,120.30013,Q8G2+Q3C 台灣高雄市岡山區
541,中山一路口,22.63442,120.3035,J8M3+Q99 台灣高雄市新興區
542,輔英科大校區,22.60399,120.39169,J93R+HMW 台灣高雄市大寮區
543,捷運楠梓加工區(加工區內),22.71916,120.30616,P894+MF7 台灣高雄市楠梓區
544,中鴻公司,22.53264,120.3716,G9MC+3J5 台灣高雄市小港區
545,高英工商,22.59447,120.40204,HCV2+QRM 台灣高雄市大寮區
546,中山工商,22.60271,120.39704,J93W+3RM 台灣高雄市大寮區
547,東林西路,22.50312,120.39108,G93R+6CW 台灣高雄市林園區
548,南區資源回收廠(北林路),22.55012,120.37565,H92G+27R 台灣高雄市小港區
549,長庚復健大樓,22.65046,120.35303,M923+56J 台灣高雄市鳥松區
550,文山高中,22.64847,120.35418,J9X3+9MM 台灣高雄市鳥松區
551,慈濟大學推廣中心,22.80748,120.28529,R74P+X4V 台灣高雄市岡山區
552,太爺(中正路一段),22.90955,120.22636,W65G+RG9 台灣高雄市湖內區
553,海峰,22.7635,120.3327,Q87M+93W 台灣高雄市橋頭區
554,埔尾,23.05194,120.67569,3M2G+Q7G 台灣高雄市六龜區
555,文化街口,22.7877,120.29656,Q7QW+3JM 台灣高雄市岡山區
556,果貿社區,22.671,120.28661,M7CP+9JX 台灣高雄市左營區
557,岡山農工,22.80241,120.29152,R72R+XJ6 台灣高雄市岡山區
558,茄萣電信局,22.90935,120.18437,W55M+PPX 台灣高雄市茄萣區
559,台泥公司,22.81705,120.27383,R78F+RG8 台灣高雄市岡山區
560,東方路口(東方技術學院),22.88166,120.24927,V6JX+MP6 台灣高雄市湖內區
561,大湖,22.88851,120.24283,V6QV+C44 台灣高雄市湖內區
562,威武廟,22.90742,120.18396,W54M+XH8 台灣高雄市茄萣區
563,田尾里,22.89458,120.24052,V6VR+R6J 台灣高雄市湖內區
564,仁佑診所,22.91003,120.22414,W66F+2M6 台灣高雄市湖內區
565,圍內,22.90916,120.22089,W65C+M96 台灣高雄市湖內區
566,分局,22.50931,120.39466,G95V+PVF 台灣高雄市林園區
567,葉厝甲,22.90878,120.21721,W658+GV8 台灣高雄市湖內區
568,湖內農會,22.90865,120.21468,W657+FV3 台灣高雄市湖內區
569,湖內區公所(圍子內),22.90846,120.21133,W656+9GP 台灣高雄市湖內區
570,文賢里,22.90804,120.20866,W655+6F7 台灣高雄市湖內區
571,草仔寮-湖內,22.91198,120.19562,W56W+Q6X 台灣高雄市湖內區
572,林園高中,22.51349,120.39506,G97W+92V 台灣高雄市林園區
573,白砂崙,22.91287,120.18509,W57P+42W 台灣高雄市茄萣區
574,南白砂崙,22.91077,120.18463,W56M+8V2 台灣高雄市茄萣區
575,茄萣區公所(茄萣國中),22.90639,120.18369,W54M+HF4 台灣高雄市茄萣區
576,曾厝,22.90119,120.18406,W52M+FJF 台灣高雄市茄萣區
577,頂茄萣,22.89816,120.18472,V5XM+7V9 台灣高雄市茄萣區
578,茄萣農會(下茄萣),22.8958,120.18507,V5WP+828 台灣高雄市茄萣區
579,光萣,22.89273,120.18631,V5VP+3GV 台灣高雄市茄萣區
580,成功橋,22.88991,120.187,V5QP+XR6 台灣高雄市茄萣區
581,創意北路,22.71464,120.30034,P872+V44 台灣高雄市楠梓區
582,力行路(永芳國小),22.60634,120.39652,J94W+GJJ 台灣高雄市大寮區
583,中山工商(力行路),22.60421,120.39789,J93X+M5J 台灣高雄市大寮區
584,芎林六街口,22.74829,120.33144,P8XJ+8H8 台灣高雄市楠梓區
585,大寮區公所,22.60456,120.39571,J93W+R7G 台灣高雄市大寮區
586,一隧,22.93135,120.64416,WJJV+GMM 台灣高雄市六龜區
587,勞動女性紀念公園,22.59443,120.28063,H7VJ+Q7C 台灣高雄市前鎮區
588,五甲農會,22.59649,120.33356,H8WM+HCV 台灣高雄市鳳山區
589,南京瑞隆東路口,22.60715,120.34576,J84W+V86 台灣高雄市鳳山區
590,哈瑪星旅運接駁中心(輕軌哈瑪星站),22.62118,120.27538,J7CG+F5C 台灣高雄市鼓山區
591,金福路口(草衙三路),22.57021,120.32956,H8CH+3RM 台灣高雄市前鎮區
592,創意南路,22.7132,120.30216,P872+7VM 台灣高雄市楠梓區
593,竹仔門,22.86941,120.58238,VH9J+QX6 台灣高雄市美濃區
594,晉禾公司,22.80752,120.2936,R75V+2C5 台灣高雄市岡山區
595,漯底公園,22.76736,120.25598,Q784+W9X 台灣高雄市梓官區
596,誠德里,22.62228,120.37598,J9CG+W99 台灣高雄市鳳山區
597,柑提,22.83841,120.35189,R9Q2+9Q6 台灣高雄市田寮區
598,輕軌夢時代站(統一時代百貨),22.59515,120.30508,H8W4+328 台灣高雄市前鎮區
599,龍肚路口,22.8754,120.57371,VHGF+5F4 台灣高雄市美濃區
600,大學一街口,22.72686,120.29458,P7GV+PRW 台灣高雄市楠梓區
601,興達港立體停車場,22.87168,120.1944,V5CV+MQC 台灣高雄市茄萣區
602,高雄中學,22.63796,120.29736,J7QW+5WQ 台灣高雄市三民區
603,五分仔,22.79481,120.24392,Q6VV+WHF 台灣高雄市彌陀區
604,三塊厝,22.85427,120.22848,V63H+P95 台灣高雄市路竹區
605,新竹滬,22.86141,120.22761,V66H+H29 台灣高雄市路竹區
606,明誠路口(中華一路),22.66222,120.29261,M76V+V2Q 台灣高雄市鼓山區
607,大舍甲農會(大舍辦事處),22.74662,120.26167,P7W6+JMV 台灣高雄市梓官區
608,捷運南岡山站,22.78065,120.30046,Q8J2+754 台灣高雄市岡山區
609,假日市集,22.87923,120.21419,V6H7+MMW 台灣高雄市茄萣區
610,南保寧,22.83261,120.23482,R6MM+2WW 台灣高雄市永安區
611,保寧,22.83536,120.23471,R6PM+4VW 台灣高雄市永安區
612,下甲,22.84777,120.23038,R6XJ+452 台灣高雄市路竹區
613,大湖埤,22.87453,120.22507,V6FG+R28 台灣高雄市湖內區
614,興達遠洋漁港,22.87684,120.21429,V6G7+PPM 台灣高雄市茄萣區
615,情人碼頭,22.88085,120.21139,V6J6+8HR 台灣高雄市茄萣區
616,興達港(正大路),22.87882,120.20391,V6H3+GHF 台灣高雄市茄萣區
617,崎漏,22.87751,120.18905,V5HQ+2J3 台灣高雄市茄萣區
618,北崎漏,22.87922,120.18848,V5HQ+M9Q 台灣高雄市茄萣區
619,臺鐵新左營站,22.68876,120.30762,M8Q5+G25 台灣高雄市左營區
620,興達港海巡署基地,22.87639,120.20103,V6G2+HC2 台灣高雄市茄萣區
621,茄萣郵局,22.90421,120.18702,W53P+MRJ 台灣高雄市茄萣區
622,白雲里,22.91199,120.1873,W56P+QWV 台灣高雄市茄萣區
623,耶穌聖名堂,22.64894,120.34492,J8XV+HXF 台灣高雄市鳥松區
624,新竹滬 ,22.86146,120.22747,V66G+HXQ 台灣高雄市路竹區
625,大學東路口,22.72739,120.29044,P7GR+X54 台灣高雄市楠梓區
626,中庄消防分隊(八德路口),22.63251,120.39635,J9MW+2G5 台灣高雄市大寮區
627,彌陀加油站,22.78992,120.24563,Q6QW+X76 台灣高雄市彌陀區
628,鹽埕,22.78724,120.24677,Q6PW+VPR 台灣高雄市彌陀區
629,凱旋四路,22.60342,120.32361,J83F+9C9 台灣高雄市前鎮區
630,活動中心(燕巢區),22.78264,120.36168,Q9M6+3M3 台灣高雄市燕巢區
631,海光公司,22.55052,120.36545,H928+654 台灣高雄市小港區
632,成功一路口,22.63146,120.29063,J7JR+H7J 台灣高雄市前金區
633,楠梓火車站,22.72754,120.32565,P8HG+276 台灣高雄市楠梓區
634,燕巢果菜市場,22.76021,120.3593,Q965+3PM 台灣高雄市燕巢區
635,西溪路,22.49025,120.39309,F9RV+464 台灣高雄市林園區
